X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-8239357.6407,4970073.0478,363,363,177,BANK OF NEW YORK MELLON CORP.,225 LIBERTY STREET,NOT AVAILABLE,NEW YORK,NY,10286,NEW YORK,52000,15683,40.71281,-74.015409,MANUAL,ON-ENTITY,36061,SUMMER (2018) THE HQ WILL MOVE TO 101 BARCLAY STREET.,HTTPS://WWW.BNYMELLON.COM/US/EN,3547
-8508946.8421,4437466.328,364,364,380,HUNTINGTON INGALLS INDUSTRIES,4101 WASHINGTON AVENUE,NOT AVAILABLE,NEWPORT NEWS,VA,23607,NEWPORT NEWS (CITY),37000,7068,36.98823,-76.43717,BING MAPS,ADDRESS,51700,NOT AVAILABLE,HTTP://WWW.HUNTINGTONINGALLS.COM/,573
-8492343.54,4417590.5217,365,365,284,NORFOLK SOUTHERN,3 COMMERCIAL PLACE,NOT AVAILABLE,NORFOLK,VA,23510,NORFOLK (CITY),27856,9888,36.84548,-76.28802,BING MAPS,ADDRESS,51710,NOT AVAILABLE,HTTP://WWW.NSCORP.COM/CONTENT/NSCORP/EN.HTML,1668
-9270834.135,5228816.0216,366,366,151,LEAR,21557 TELEGRAPH ROAD,NOT AVAILABLE,SOUTHFIELD,MI,48033,OAKLAND,148400,18558,42.45125,-83.28132,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.LEAR.COM/,975.1
-9258001.2241,5245364.323,367,367,490,KELLY SERVICES,999 WEST BIG BEAVER ROAD,NOT AVAILABLE,TROY,MI,48084,OAKLAND,7500,5277,42.56084,-83.16604,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.KELLYSERVICES.US/US/,120.8
-9271573.2964,5251668.7354,368,368,142,PENSKE AUTOMOTIVE GROUP,2555 TELEGRAPH ROAD,NOT AVAILABLE,BLOOMFIELD HILLS,MI,48302,OAKLAND,24000,20143,42.60254,-83.28796,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTP://WWW.PENSKEAUTOMOTIVE.COM/,342.9
-9391823.5047,4008367.7315,369,369,353,PULTEGROUP,3350 PEACHTREE ROAD NORTHEAST,NOT AVAILABLE,ATLANTA,GA,30326,FULTON,4623,7669,33.847682,-84.368186,MANUAL,ON-ENTITY,13125,NOT AVAILABLE,HTTP://WWW.PULTEGROUPINC.COM/,602.7
-9270027.0687,5265541.1965,370,370,283,AUTOLIV,1320 PACIFIC DRIVE,NOT AVAILABLE,AUBURN HILLS,MI,48326,OAKLAND,65900,10074,42.6942,-83.27407,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.AUTOLIV.COM/,567.1
-9263097.4304,5258158.9747,371,371,305,BORGWARNER,3850 HAMLIN ROAD,NOT AVAILABLE,AUBURN HILLS,MI,48326,OAKLAND,27000,9071,42.64544,-83.21182,BING MAPS,ADDRESS,26125,NOT AVAILABLE,HTTPS://WWW.BORGWARNER.COM/HOME,118.5
-10855701.9706,4227565.3475,372,372,231,DEVON ENERGY,333 WEST SHERIDAN AVENUE,NOT AVAILABLE,OKLAHOMA CITY,OK,73102,OKLAHOMA,3545,12197,35.46728,-97.51843,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.DEVONENERGY.COM/,-3302
-10856905.3343,4236643.3534,373,373,343,CHESAPEAKE ENERGY,6100 NORTH WESTERN AVENUE,NOT AVAILABLE,OKLAHOMA CITY,OK,73118,OKLAHOMA,3300,7872,35.53367,-97.52924,BING MAPS,ADDRESS,40109,NOT AVAILABLE,HTTP://WWW.CHK.COM/,-4401
-10027267.8861,3497017.7928,374,374,263,ENTERGY,639 LOYOLA AVENUE,NOT AVAILABLE,NEW ORLEANS,LA,70113,OLREANS,13513,10846,29.94917,-90.07648,BING MAPS,ADDRESS,22055,NOT AVAILABLE,HTTP://WWW.ENTERGY.COM/,-583.6
-13120089.5814,3988884.5134,375,375,464,FIRST AMERICAN FINANCIAL,1 1ST AMERICAN WAY,NOT AVAILABLE,SANTA ANA,CA,92707,ORANGE,19531,5576,33.7022,-117.85977,BING MAPS,ADDRESS,06059,NOT AVAILABLE,HTTP://WWW.FIRSTAM.COM/,343
-9064019.219,3301747.8639,376,376,385,DARDEN RESTAURANTS,1000 DARDEN CENTER DRIVE,NOT AVAILABLE,ORLANDO,FL,32837,ORANGE,150942,6934,28.41777,-81.42347,BING MAPS,ADDRESS,12095,NOT AVAILABLE,HTTPS://WWW.DARDEN.COM/,375
-13117896.5874,3984643.5735,377,377,217,WESTERN DIGITAL,3355 MICHAELSON DRIVE,SUITE 100,IRVINE,CA,92612,ORANGE,72878,12994,33.6705,-117.84007,BING MAPS,ADDRESS,06059,NOT AVAILABLE,HTTPS://WWW.WDC.COM/,242
-10249031.8964,3841004.9531,378,378,160,CENTURYLINK,100 CENTURYLINK DRIVE,NOT AVAILABLE,MONROE,LA,71203,OUACHITA,40000,17470,32.58997,-92.06862,BING MAPS,ADDRESS,22073,NOT AVAILABLE,HTTPS://WWW.CENTURYLINK.COM/,626
-8912221.735,3105965.2569,379,379,170,NEXTERA ENERGY,700 UNIVERSE BOULEVARD,NOT AVAILABLE,JUNO BEACH,FL,33408,PALM BEACH,14700,16155,26.85979,-80.05985,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTP://WWW.NEXTERAENERGY.COM/,2912
-8918974.3753,3049238.2848,380,380,203,OFFICE DEPOT,6600 NORTH MILITARY TRAIL,NOT AVAILABLE,BOCA RATON,FL,33496,PALM BEACH,38000,13585,26.40427,-80.12051,BING MAPS,ADDRESS,12099,NOT AVAILABLE,HTTPS://WWW.OFFICEDEPOT.COM/,529
-8266100.0333,5009396.5395,381,381,244,"TOYS ""R"" US",1 GEOFFREY WAY,NOT AVAILABLE,WAYNE,NJ,07470,PASSAIC,64000,11540,40.98003,-74.25564,BING MAPS,ADDRESS,34031,NOT AVAILABLE,HTTPS://WWW.TOYSRUS.COM/,-36
-9972936.1822,4966977.6928,382,382,74,CATERPILLAR,100 NE ADAMS STREET,NOT AVAILABLE,PEORIA,IL,61629,PEORIA,95400,38537,40.69173,-89.58841,BING MAPS,ADDRESS,17143,NOT AVAILABLE,HTTPS://WWW.CATERPILLAR.COM/EN.HTML,-67
-8366600.3828,4858988.378,383,383,395,A-MARK PRECIOUS METALS,1101 MARKET STREET,NOT AVAILABLE,PHILADELPHIA,PA,19107,PHILADELPHIA,83000,6784,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.AMARK.COM/,9.3
-8366600.3828,4858988.378,384,384,192,ARAMARK,1101 MARKET STREET,NOT AVAILABLE,PHILADELPHIA,PA,19107,PHILADELPHIA,217250,14416,39.95213,-75.15845,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.ARAMARK.COM/,287.8
-8347903.1611,4882213.7205,385,385,333,CROWN HOLDINGS,1 CROWN WAY,NOT AVAILABLE,PHILADELPHIA,PA,19154,PHILADELPHIA,23992,8284,40.11188,-74.99049,BING MAPS,ADDRESS,42101,NOT AVAILABLE,HTTPS://WWW.CROWNCORK.COM/,496
-9202467.2697,3234670.2985,386,386,469,RAYMOND JAMES FINANCIAL,880 CARILLON PARKWAY,NOT AVAILABLE,SAINT PETERSBURG,FL,33716,PINELLAS,11900,5520,27.88649,-82.66717,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.RAYMONDJAMES.COM/,529.4
-9200238.6535,3232302.7436,387,387,152,JABIL CIRCUIT,10560 DR. MARTIN LUTHER KING,NOT AVAILABLE,SAINT PETERSBURG,FL,33716,PINELLAS,138000,18353,27.86769,-82.64715,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.JABIL.COM/,254.1
-9206993.5202,3238576.4032,388,388,107,TECH DATA,5350 TECH DATA DRIVE,BUILDING A,CLEARWATER,FL,33760,PINELLAS,9500,26235,27.9175,-82.70783,BING MAPS,ADDRESS,12103,NOT AVAILABLE,HTTPS://WWW.TECHDATA.COM/,195.1
-9129659.87,3249263.7701,389,389,85,PUBLIX SUPER MARKETS,3300 PUBLIX CORPORATE PARKWAY,NOT AVAILABLE,LAKELAND,FL,33811,POLK,191000,34274,28.0023,-82.01313,BING MAPS,ADDRESS,12105,NOT AVAILABLE,HTTP://WWW.PUBLIX.COM/,2025.7
-10416517.6363,5115208.6864,390,390,423,CASEY'S GENERAL STORES,1 SOUTHEAST CONVENIENCE BOULEVARD,NOT AVAILABLE,ANKENY,IA,50021,POLK,24724,6304,41.693711,-93.57317,MANUAL,ON-ENTITY,19153,NOT AVAILABLE,HTTPS://WWW.CASEYS.COM/,226
-10422575.643,5099547.0844,391,391,227,PRINCIPAL FINANCIAL,711 HIGH STREET,NOT AVAILABLE,DES MOINES,IA,50392,POLK,14854,12394,41.58857,-93.62759,BING MAPS,ADDRESS,19153,NOT AVAILABLE,HTTPS://WWW.PRINCIPAL.COM/,1316.5
-7956882.3178,5159989.3495,392,392,7,CVS HEALTH,1 CVS DRIVE,NOT AVAILABLE,WOONSOCKET,RI,02895,PROVIDENCE,204000,177526,41.99339,-71.47789,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://CVSHEALTH.COM/,5317
-7949643.2113,5135374.888,393,393,451,CITIZENS FINANCIAL GROUP,1 CITIZENS PLAZA,NOT AVAILABLE,PROVIDENCE,RI,02903,PROVIDENCE,17600,5763,41.82884,-71.41286,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.CITIZENSBANK.COM/HOMEPAGE.ASPX,1045
-7949234.6688,5134787.7877,394,394,200,TEXTRON,40 WESTMINSTER STREET,NOT AVAILABLE,PROVIDENCE,RI,02903,PROVIDENCE,36000,13788,41.82491,-71.40919,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.TEXTRON.COM/,962
-7951625.8114,5135443.6095,395,395,325,UNITED NATURAL FOODS,313 IRON HORSE WAY,NOT AVAILABLE,PROVIDENCE,RI,02908,PROVIDENCE,9554,8470,41.8293,-71.43067,BING MAPS,ADDRESS,44007,NOT AVAILABLE,HTTPS://WWW.UNFI.COM/,125.8
-10273403.0726,4130503.4854,396,396,417,DILLARD'S,1600 CANTRELL ROAD,NOT AVAILABLE,LITTLE ROCK,AR,72201,PULASKI,30800,6418,34.75402,-92.28755,BING MAPS,ADDRESS,05119,NOT AVAILABLE,HTTPS://WWW.DILLARDS.COM/,169.2
-10285708.3291,4135071.7847,397,397,485,WINDSTREAM HOLDINGS,4001 RODNEY PARHAM ROAD,SUITE 101,LITTLE ROCK,AR,72212,PULASKI,11870,5387,34.78773,-92.39809,BING MAPS,ADDRESS,05119,NOT AVAILABLE,HTTP://INVESTOR.WINDSTREAM.COM/INVESTORS/INDEX.CFM,-383.5
-8230815.0943,4975659.7947,398,398,403,JETBLUE AIRWAYS,27-01 QUEENS PLAZA NORTH,NOT AVAILABLE,LONG ISLAND CITY,NY,11101,QUEENS,15986,6632,40.75084,-73.93867,BING MAPS,ADDRESS,36081,NOT AVAILABLE,HTTPS://WWW.JETBLUE.COM/,759
-9811780.0686,5317079.8941,399,399,471,FISERV,255 FISERV DRIVE,NOT AVAILABLE,BROOKFIELD,WI,53405,RACINE,23000,5505,43.03355,-88.14072,BING MAPS,ADDRESS,55101,NOT AVAILABLE,HTTPS://WWW.FISERV.COM/INDEX.ASPX,930
-10363251.26,5613014.8568,400,400,211,ECOLAB,370 WABAHA STREET NORTH,NOT AVAILABLE,SAINT PAUL,MN,55102,RAMSEY,47565,13153,44.94594,-93.09467,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.ECOLAB.COM/,1229.6
-10364023.8172,5623464.3759,401,401,434,ST. JUDE MEDICAL,1 SAINT JUDE MEDICAL DRIVE,NOT AVAILABLE,SAINT PAUL,MN,55117,RAMSEY,18000,6004,45.01234,-93.10161,BING MAPS,ADDRESS,27123,IS NOW ABBOTT,HTTPS://WWW.SJM.COM/EN,734
-10369558.6223,5631530.1115,402,402,209,LAND O'LAKES,4001 LEXINGTON AVENUE NORTH,NOT AVAILABLE,ARDEN HILLS,MN,55126,RAMSEY,10000,13233,45.06354,-93.15133,BING MAPS,ADDRESS,27123,NOT AVAILABLE,HTTPS://WWW.LANDOLAKESINC.COM/,244.9
-8235166.5732,4975986.0195,403,403,42,METLIFE,200 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10166,RICHMOND,58000,63476,40.75306,-73.97776,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.METLIFE.COM/,800
-8234981.7829,4976181.4657,404,404,266,VOYA FINANCIAL,230 PARK AVENUE,NOT AVAILABLE,NEW YORK,NY,10169,RICHMOND,6700,10782,40.75439,-73.9761,BING MAPS,ADDRESS,36085,NOT AVAILABLE,HTTPS://WWW.VOYA.COM/,-428
-8621987.3322,4513803.1948,405,405,238,DOMINION RESOURCES,120 TREDEGAR STREET,NOT AVAILABLE,RICHMOND,VA,23219,RICHMOND,16200,11737,37.534,-77.45263,BING MAPS,ADDRESS,51159,NOT AVAILABLE,HTTPS://WWW.DOMINIONENERGY.COM/,2123
-8900927.2594,4483490.0719,406,406,292,ADVANCE AUTO PARTS,5008 AIRPORT ROAD,NOT AVAILABLE,ROANOKE,VA,24012,ROANOKE,57500,9568,37.31775,-79.95839,BING MAPS,ADDRESS,51161,NOT AVAILABLE,HTTPS://SHOP.ADVANCEAUTOPARTS.COM/,459.6
-10066017.0876,5082854.6645,407,407,105,DEERE,1 JOHN DEERE PLACE,NOT AVAILABLE,MOLINE,IL,61265,ROCK ISLAND,56767,26644,41.47632,-90.42457,BING MAPS,ADDRESS,17161,NOT AVAILABLE,HTTPS://WWW.DEERE.COM/EN/INDEX.HTML,1523.9
-10081820.0025,4673272.0313,408,408,246,REINSURANCE GROUP OF AMERICA,16600 SWINGLEY RIDGE ROAD,NOT AVAILABLE,CHESTERFIELD,MO,63017,ST LOUIS,2371,11522,38.661306,-90.56653,MANUAL,ON-ENTITY,29189,NOT AVAILABLE,HTTPS://WWW.RGARE.COM/,701.4
-10056007.239,4671594.7906,409,409,66,CENTENE,7700 FORSYTH BOULEVARD,NOT AVAILABLE,SAINT LOUIS,MO,63105,ST LOUIS,30500,40721,38.64954,-90.33465,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.CENTENE.COM/,562
-10056492.592,4671872.7436,410,410,420,GRAYBAR ELECTRIC,34 NORTH MERAMEC AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63105,ST LOUIS,8500,6385,38.65149,-90.33901,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.GRAYBAR.COM/STORE/EN/GB,93.1
-10055922.6362,4671445.1267,411,411,467,OLIN,190 CARONDELET PLAZA,SUITE 1530,CLAYTON,MO,63105,ST LOUIS,6400,5551,38.64849,-90.33389,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.OLIN.COM/,-3.9
-10053390.1178,4681430.3787,412,412,22,EXPRESS SCRIPTS HOLDING,1 EXPRESS WAY,NOT AVAILABLE,SAINT LOUIS,MO,63121,ST LOUIS,25600,100288,38.71851,-90.31114,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EXPRESS-SCRIPTS.COM/#/,3404.4
-10068604.1526,4665181.1657,413,413,404,JONES FINANCIAL,12555 MANCHESTER ROAD,NOT AVAILABLE,DES PERES,MO,63131,ST LOUIS,43000,6632,38.60453,-90.44781,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://WWW.EDWARDJONES.COM/INDEX.HTML,746
-10050515.8485,4683400.918,414,414,139,EMERSON ELECTRIC,8000 WEST FLORISSANT AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63136,ST LOUIS,103500,20268,38.73232,-90.28532,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTP://WWW.EMERSON.COM/EN-US/,1635
-10063256.3642,4674416.0087,415,415,204,MONSANTO,800 NORTH LINDBERGH BOULEVARD,NOT AVAILABLE,SAINT LOUIS,MO,63167,ST LOUIS,22450,13502,38.66933,-90.39977,BING MAPS,ADDRESS,29189,NOT AVAILABLE,HTTPS://MONSANTO.COM/,1336
-10042245.9235,4667484.8195,416,416,431,AMEREN,1901 CHOUTEAU AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63103,ST LOUIS (CITY),8629,6076,38.6207,-90.21103,BING MAPS,ADDRESS,29510,NOT AVAILABLE,HTTPS://WWW.AMEREN.COM/,653
-12447633.0278,4976773.7064,417,417,289,HUNTSMAN,500 HUNTSMAN WAY,NOT AVAILABLE,SALT LAKE CITY,UT,84108,SALT LAKE,15000,9657,40.75842,-111.81899,BING MAPS,ADDRESS,49035,NOT AVAILABLE,HTTP://WWW.HUNTSMAN.COM/CORPORATE/A/HOME,326
-13042572.254,3858106.0517,418,418,280,SEMPRA ENERGY,101 ASH STREET,NOT AVAILABLE,SAN DIEGO,CA,92101,SAN DIEGO,16575,10183,32.71931,-117.16342,BING MAPS,ADDRESS,06073,NOT AVAILABLE,HTTPS://WWW.SEMPRA.COM/,1370
-13046172.3263,3881664.267,419,419,119,QUALCOMM,5775 MOREHOUSE DRIVE,NOT AVAILABLE,SAN DIEGO,CA,92121,SAN DIEGO,30500,23554,32.89718,-117.19576,BING MAPS,ADDRESS,06073,NOT AVAILABLE,HTTPS://WWW.QUALCOMM.COM/,5705
-13625791.7642,4549628.9227,420,420,5,MCKESSON,1 POST STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94104,SAN FRANCISCO,68000,192487,37.78877,-122.40257,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTP://WWW.MCKESSON.COM/,2258
-13624693.0408,4549885.2941,421,421,357,CHARLES SCHWAB,211 MAIN STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,16200,7644,37.79059,-122.3927,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTPS://WWW.SCHWAB.COM/,1889
-13624507.1373,4549923.3278,422,422,178,GAP,2 FOLSOM STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,135000,15516,37.79086,-122.39103,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTPS://WWW.GAP.COM/,676
-13625051.4896,4550007.8475,423,423,157,PG&E CORP.,77 BEALE STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,24000,17666,37.79146,-122.39592,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTP://WWW.PGECORP.COM/CORP/INDEX.PAGE,1393
-13624933.4909,4550347.3421,424,424,326,SALESFORCE.COM,1 MARKET STREET,SUITE 300,SAN FRANCISCO,CA,94105,SAN FRANCISCO,25000,8392,37.79387,-122.39486,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTPS://WWW.SALESFORCE.COM/,179.6
-13625772.8399,4550281.1327,425,425,25,WELLS FARGO,420 MONTGOMERY STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94163,SAN FRANCISCO,269100,94176,37.7934,-122.4024,BING MAPS,ADDRESS,06075,NOT AVAILABLE,HTTPS://WWW.WELLSFARGO.COM/,21938
-13597720.3282,4506546.7064,426,426,98,FACEBOOK,1601 WILLOW ROAD,NOT AVAILABLE,MENLO PARK,CA,94025,SAN MATEO,17048,27638,37.48229,-122.1504,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTPS://WWW.FACEBOOK.COM/,10217
-13604916.0201,4498058.8801,427,427,493,ROBERT HALF INTERNATIONAL,2884 SAND HILL ROAD,NOT AVAILABLE,MENLO PARK,CA,94025,SAN MATEO,16400,5250,37.42176,-122.21504,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTPS://WWW.ROBERTHALF.COM/,343.4
-13610193.6771,4513344.1653,428,428,81,ORACLE,500 ORACLE PARKWAY,NOT AVAILABLE,REDWOOD CITY,CA,94065,SAN MATEO,136000,37047,37.53073,-122.26245,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTPS://WWW.ORACLE.COM/INDEX.HTML,8901
-13623613.5757,4532545.2855,429,429,247,CORE-MARK HOLDING,395 OYSTER POINT BOULEVARD,SUITE 415,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,7688,11507,37.667391,-122.383003,MANUAL,ON-ENTITY,06081,NOT AVAILABLE,HTTPS://WWW.CORE-MARK.COM/,54.2
-13613489.8473,4515097.5701,430,430,405,FRANKLIN RESOURCES,1 FRANKLIN PARKWAY,NOT AVAILABLE,SAN MATEO,CA,94403,SAN MATEO,9059,6618,37.54322,-122.29206,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTP://WWW.FRANKLINRESOURCES.COM/CORP/HOME,1726.7
-13612356.6148,4518456.3922,431,431,92,GILEAD SCIENCES,333 LAKESIDE DRIVE,NOT AVAILABLE,FOSTER CITY,CA,94404,SAN MATEO,9000,30390,37.56714,-122.28188,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTPS://WWW.GILEAD.COM/,13501
-13611766.6215,4517341.3459,432,432,187,VISA,900 METRO CENTER BOULEVARD,NOT AVAILABLE,FOSTER CITY,CA,94404,SAN MATEO,14200,15082,37.5592,-122.27658,BING MAPS,ADDRESS,06081,NOT AVAILABLE,HTTPS://USA.VISA.COM/,5991
-13572358.4086,4491684.5547,433,433,264,PAYPAL HOLDINGS,2211 NORTH 1ST STREET,NOT AVAILABLE,SAN JOSE,CA,95131,SANTA CLARA,18100,10842,37.37627,-121.92257,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://INVESTOR.PAYPAL-CORP.COM/,1401
-13590364.3362,4498095.324,434,434,27,ALPHABET,1600 AMPHITHEATRE PARKWAY,NOT AVAILABLE,MOUNTAIN VIEW,CA,94043,SANTA CLARA,72053,90272,37.42202,-122.08432,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://ABC.XYZ/,19478
-13587061.487,4494699.581,435,435,465,SYMANTEC,350 ELLIS STREET,NOT AVAILABLE,MOUNTAIN VIEW,CA,94043,SANTA CLARA,11000,5568,37.39779,-122.05465,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.SYMANTEC.COM/,2488
-13582239.1266,4496783.4251,436,436,468,NETAPP,495 EAST JAVA DRIVE,NOT AVAILABLE,SUNNYVALE,CA,94089,SANTA CLARA,12030,5546,37.41266,-122.01133,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.NETAPP.COM/US/INDEX.ASPX,229
-13583794.2599,4497517.844,437,437,498,YAHOO,701 1ST AVENUE,NOT AVAILABLE,SUNNYVALE,CA,94089,SANTA CLARA,8500,5169,37.4179,-122.0253,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.YAHOO.COM/,-214.3
-13597199.353,4497065.1332,438,438,59,HEWLETT PACKARD ENTERPRISE,3000 HANOVER STREET,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,195000,50123,37.41467,-122.14572,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.HPE.COM/US/EN/HOME.HTML,3161
-13597199.353,4497065.1332,439,439,61,HP,3000 HANOVER STREET,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,49000,48238,37.41467,-122.14572,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW8.HP.COM/US/EN/HOME.HTML,2496
-13597703.6303,4494245.5904,440,440,383,TESLA,3500 DEER CREEK ROAD,NOT AVAILABLE,PALO ALTO,CA,94304,SANTA CLARA,30025,7000,37.39455,-122.15025,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.TESLA.COM/,-674.9
-13584364.2157,4485452.6934,441,441,3,APPLE,1 INFINITE LOOP,NOT AVAILABLE,CUPERTINO,CA,95014,SANTA CLARA,116000,215639,37.33177,-122.03042,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.APPLE.COM/,45687
-13576817.8674,4475350.9197,442,442,314,NETFLIX,100 WINCHESTER CIRCLE,NOT AVAILABLE,LOS GATOS,CA,95032,SANTA CLARA,3850,8831,37.25958,-121.96263,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.NETFLIX.COM/,186.7
-13573112.0416,4493629.0915,443,443,414,SANMINA,2700 NORTH 1ST STREET,NOT AVAILABLE,MILPITAS,CA,95035,SANTA CLARA,40178,6481,37.39015,-121.92934,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTP://WWW.SANMINA.COM/,187.8
-13577179.6558,4491048.5955,444,444,387,NVIDIA,2788 SAN TOMAS EXPRESSWAY,NOT AVAILABLE,SANTA CLARA,CA,95051,SANTA CLARA,10299,6910,37.37173,-121.96588,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTP://WWW.NVIDIA.COM/CONTENT/GLOBAL/GLOBAL.PHP,1666
-13578595.6397,4491855.4577,445,445,265,APPLIED MATERIALS,3050 BOWERS AVENUE,NOT AVAILABLE,SANTA CLARA,CA,95054,SANTA CLARA,16150,10825,37.37749,-121.9786,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTP://WWW.APPLIEDMATERIALS.COM/,1721
-13576942.5452,4493399.3148,446,446,47,INTEL,2200 MISSION COLLEGE BOULEVARD,NOT AVAILABLE,SANTA CLARA,CA,95054,SANTA CLARA,106000,59387,37.38851,-121.96375,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.INTEL.COM/CONTENT/WWW/US/EN/HOMEPAGE.HTML,10316
-13572752.4796,4480326.1506,447,447,310,EBAY,2025 HAMILTON AVENUE,NOT AVAILABLE,SAN JOSE,CA,95125,SANTA CLARA,12600,8979,37.295143,-121.92611,MANUAL,ON-ENTITY,06085,NOT AVAILABLE,HTTPS://WWW.EBAY.COM/,7266
-13575823.7844,4496222.8346,448,448,60,CISCO SYSTEMS,170 WEST TASMAN DRIVE,NOT AVAILABLE,SAN JOSE,CA,95134,SANTA CLARA,73700,49247,37.40866,-121.9537,BING MAPS,ADDRESS,06085,NOT AVAILABLE,HTTPS://WWW.CISCO.COM/,10739
-10829589.7576,4526218.6667,449,449,393,SPIRIT AEROSYSTEMS HOLDINGS,3801 SOUTH OLIVER STREET,NOT AVAILABLE,WICHITA,KS,67210,SEDGWICK,14400,6793,37.62239,-97.28386,BING MAPS,ADDRESS,20173,NOT AVAILABLE,HTTP://WWW.SPIRITAERO.COM/,469.7
-10024993.6289,4183196.5213,450,450,270,AUTOZONE,123 SOUTH FRONT STREET,NOT AVAILABLE,MEMPHIS,TN,38103,SHELBY,66780,10636,35.14201,-90.05605,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTPS://WWW.AUTOZONE.COM/,1241
-10002981.3127,4178247.8419,451,451,58,FEDEX,942 SOUTH SHADY GROVE ROAD,NOT AVAILABLE,MEMPHIS,TN,38120,SHELBY,335767,50365,35.10565,-89.85831,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTPS://WWW.FEDEX.COM/EN-US/HOME.HTML,1820
-10001998.3616,4177499.4716,452,452,133,INTERNATIONAL PAPER,6400 POPLAR AVENUE,NOT AVAILABLE,MEMPHIS,TN,38197,SHELBY,55000,21079,35.10015,-89.84948,BING MAPS,ADDRESS,47157,NOT AVAILABLE,HTTP://WWW.INTERNATIONALPAPER.COM/,904
